mhy_id,name,getting,introduction,using,icon,label
760,白萝卜,野外采集、卯师傅【「万民堂」老板】、勘兵卫【「志村屋」店主】购买、蒙德奔狼领、璃月孤云阁、稻妻绀田村派遣探索获得,纤维分明的草本植物。易于种植与收获的作物，富含纤维与营养。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/de0f96713ee6fc28ed11476bee53ec71_3037492418903412348.png,material
764,卷心菜,野外采集蒙德城莎拉【料理商店】购买璃月港东升【杂货店】购买稻妻城葵【「九十九物」店主】购买,层层相裹的蔬菜。据说曾经是观赏植物，如今在锅里的模样也很棒。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/f1713b247900e517266513194be110dc_3457860923021528765.png,material
765,胡萝卜,野外采集璃月港卯师傅【「万民堂」老板】购买蒙德奔狼领、璃月孤云阁派遣探索获得,营养非常丰富的草本植物。易于种植与收获的作物，口感清甜爽脆。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/7b2f466ee4251bb7c1b228b3bb2c577e_1539712318649366378.png,material
766,金鱼草,暂无,烹饪后可食用的植株。作为香料能给食材带来奇妙的滋味。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/df30de3eeb962233cff4bf679ba04aaa_7167473045303025205.png,material
767,蘑菇,野外采集卯师傅【料理商店】购买,生命力旺盛的常见菌类。只要拥有适宜的荫蔽与水分，在何处都能蓬勃生长。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/40359e365d1ad1ca74641b208577a5a2_1097256625872815025.png,material
768,鸟蛋,野外采集；探索派遣；杜拉夫【猎人首领】处购买,拥有无限可能性的禽类的卵，能带来一整天所需的蛋白质。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/8efe4ee0beebd75f2bda0dcf365564de_5740190628605763935.png,material
770,松茸,野外采集卯师傅【料理商店】、菲尔戈黛特【望舒客栈老板】购买璃月遁玉陵派遣探索获得,与松树伴生的珍稀菌类，散发的淡雅鲜香暴露了它的位置。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/35df2541e18f85e8aac36c64aa7bda4f_6157879499773198460.png,material
771,鱼肉,捕捉鱼类采集；卯师傅【料理商店】、老高【鱼贩】、老孙【鱼贩】、博来【「万有铺子」老板】、小畑【渔夫】、志村勘兵卫【「志村屋」店主】购买；,鱼类的新鲜肉块。经过适当处理可以制成让人回味无穷的菜式。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/56b4d2c67575b4d03f4c21b56a5151cf_1783097933504099230.png,material
772,熏禽肉,由禽肉与盐烹饪加工获得，加工原料【禽肉*3】、【盐*1】莎拉【料理商店】购买,经过熏制的禽肉。紧实的肉质带来别样的味觉体验。需要将禽肉先行加工，才能制成熏禽肉。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/9be6fd12d6f9e317d618ccf30393d2e0_7747992911167255101.png,material
773,面粉,暂无,由小麦磨成的粉末。无论做成怎样的主食，都能给食客的胃带来片刻充实。需要将小麦先行加工，才能制成面粉。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/67f90e97f6279a2c6855c1c1aeecfab0_5769882902188669098.png,material
774,黄油,由牛奶烹饪加工获得，加工原料【牛奶*2】蒙德莎拉【料理商店】购买,将牛奶快速搅拌后提制的奶制品。是制作美味糕点时必备的材料之一。需要将牛奶先行加工，才能制成黄油。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/3f71b4ba4340724f5ef4cfebf1a70345_2808889948903046548.png,material
775,奶油,由牛奶烹饪加工获得，加工原料【牛奶*1】蒙德莎拉【料理商店】购买,从牛奶中分离提制的乳脂肪。适当添加，能让哪怕平凡的原料，也散发出甜蜜浓厚的香气。需要将牛奶先行加工，才能制成奶油。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/db22fdea00deb5be20c4d1b50ab35175_8802012577101683990.png,material
776,火腿,由兽肉与盐烹饪加工获得，加工原料【兽肉2】、【盐*1】莎拉【料理商店】购买卯师傅【料理商店】购买,经过熏制的腿部兽肉。薄薄的一片就能带来满嘴的芳香。需要将兽肉先行加工，才能制成火腿。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/dc81e4bef9fe35d8e99ff22c29ff6b7c_1051561652946561732.png,material
777,糖,由甜甜花烹饪加工获得，加工原料【甜甜花*2】莎拉【料理商店】、卯师傅【料理商店】、志村勘兵卫【「志村屋」店主】购买,提炼自甜甜花的调味剂。它的甜味仿佛有着与人共鸣的力量，能够驱散内心的阴霾。需要的话，可以去城里的商人那看看，或者用甜甜花加工制成。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/5570edca90d5408ab8e7974b6c1c9517_6046280439375999905.png,material
778,蟹黄,由螃蟹烹饪加工获得，加工原料【螃蟹*4】莎拉【料理商店】购买,母蟹体内独有的美味。稀少而又珍贵的蟹黄，聚集了螃蟹的精华。但并非所有人都擅于品尝这种美味。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/60c90335f0d2f59d9670505d9b66f0d4_2953572502965542317.png,material
779,果酱,由日落果、树莓与糖烹饪加工获得，加工原料【日落果3】、【树莓2】、【糖*1】莎拉【料理商店】购买,由水果和糖熬制而成的凝胶物质。只要少量就能轻易唤醒疲惫的味蕾。需要将日落果和树莓先行加工，才能制成果酱。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/a60af22d9a9afa72b0fd0e8473f0297e_1967452445530866532.png,material
780,奶酪,由牛奶烹饪加工获得，加工原料【牛奶*3】莎拉【料理商店】购买,由牛奶浓缩发酵制成的奶制品。提供热量的同时，赋予了烹饪无限可能性。需要将牛奶先行加工，才能制成奶酪。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/78cbf5887cda9ba2657c37a67eb410e7_7403918966194496956.png,material
781,培根,由兽肉与盐烹饪加工获得，加工原料【兽肉*2】、【盐*2】莎拉【料理商店】、志村勘兵卫【「志村屋」店主】购买,经过熏制的肋条兽肉。层次丰富，肥而不腻正是它广受欢迎的原因。需要将兽肉先行加工，才能制成培根。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/e49b8779d232e753ac320ad26ac783fe_2736828702962278699.png,material
782,香肠,由兽肉烹饪加工获得，加工原料【兽肉*3】莎拉【料理商店】、卯师傅【料理商店】、志村勘兵卫【「志村屋」店主】购买,灌入肠衣后制成的条状兽肉。便于储存的特性，极大地满足了肉食爱好者的日常需要。需要将兽肉先行加工，才能制成香肠。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/e6dae126b7289dbdbc695d1d930e0621_6988827935471834390.png,material
785,洋葱,布兰琪【百货商店】、东升【杂货店】、葵【「九十九物」店主】购买,球状的草本植物。为了报复切碎它的人，不管人的心情好坏都会让他落泪。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/8f71807cb10c1ebd896c60bc70251ca9_9041820745197948702.png,material
787,土豆,蒙德布兰琪【百货商店】、璃月东升【杂货店】、稻妻葵【「九十九物」店主】、清子【商人】购买,块状的草本植物。来自大地的馈赠，是不管怎样加工都永远吃不腻的一味神奇食材。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/4d9a2a165e474fa537dc70feecf8ca5d_1608345031756020719.png,material
788,番茄,野外采集蒙德布兰琪【百货商店】、璃月东升【杂货店】、稻妻葵【「九十九物」店主】、清子【商人】购买,外皮鲜红的草本植物。色泽艳丽，酸甜多汁。关于它到底属于水果还是蔬菜的争论自古有之。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/5f15874ef16a3642fdcbd1648282fbfe_7642638985946125906.png,material
791,豆腐,璃月轻策庄小白【磨坊主】购买璃月港东升【杂货店】购买稻妻鸣神岛葵【「九十九物」店主】购买,鲜嫩的豆制品。口感如凝胶般细嫩。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/e86a2e0324e111aabe8e5802d6938ca7_6427782860365132123.png,material
2328,堇瓜,稻妻野外采集「志村屋」餐厅购买、稻妻绀田村探索派遣获得,有着色泽艳丽的外皮的果实，其中的果肉可以在烹饪后转化为口感独特的食物。在稻妻，存在着利用这种果实的外皮加工成染料的传统工艺。据说在过去，绀田村曾经种植堇瓜，以秘不外传的「绀田染」工艺生产着色泽明丽的布匹。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/4357786fa3edf5d7a091f996d5394aba_2041177947564114906.png,material
2329,海草,暂无,生长在浅海中的植物，能为菜肴增添特殊的风味。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/05802c32dc11a06160f5ab73b69123f6_5967866927142703420.png,material
792,稻米,「荣发商铺」店主、「九十九物」店主购买,提瓦特常见的禾本作物。无论是什么样的人，都能欣赏这种颗粒分明的饱满口感，正所谓【一样米养百样人】。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/7b9e0d04d6034aef02b08b36c2bd5b2a_9102556493251260644.png,material
794,虾仁,璃月东升【杂货店】、老孙【鱼贩】，稻妻葵【九十九物】购买,饱满的深海虾仁。拥有丰富的营养与压倒性的鲜美风味。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/aa60cf12362e0e47b3bbf09264056df4_3648785555912655224.png,material
793,杏仁,东升【杂货店】购买,有着奇特香味的种子。能给食物带来全然不同的清新风味。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/a893e329530606b2a0fc87aa45ca68eb_5375449393648051231.png,material
1316,竹笋,野外采集卯师傅【料理商店】购买,新鲜生长出土的竹子嫩芽。有着奇妙的芳香，是只有竹子生长的地方才会出产的美味食材。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/12/14/79683714/4242c20fdcd41e4cafebe2b86bfc9693_140289927135482572.png,material
4430,墩墩桃,野外采集,林中灌木结出的果实。肉质敦实，味道香甜可口。据说食用后还有宁心安神的功效。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/31fd1ec7d6f632b198d8a997293c528e_4011901940068622263.png,material
789,胡椒,布兰琪【百货商店】、东升【杂货店】、葵【「九十九物」店主】购买,带有香辛味的调味剂。能够解腻并激发食材的香味，和肉搭配在一起最佳。,【烹饪】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/ff74957d00f1947e1b90869e14c44242_2606922849590215213.png,material
763,甜甜花,野外采集、蒙德城芙萝拉【花店】处购买、蒙德望风山地、稻妻白狐之野派遣探索获得,香气浓郁的植株。即便在黑暗中，也能循着芬芳的气息找到的花朵。在提瓦特大陆上，是制糖的常用材料。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/f2c9f0f9ac303f9152e1540c1d6d75e2_8577574062288303467.png,material
769,树莓,野外采集,颜色鲜艳的果实。遍布野外的小小美好，能将路途疲惫一扫而空。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/3fa9bb798c7188a636819cc2fdb1a6bb_5332845616269189776.png,material
786,牛奶,蒙德布兰琪【百货商店】、璃月东升【杂货店】、稻妻葵【「九十九物」店主】、清子【商人】购买,奶牛的乳汁。香香甜甜，嘴角的那滴也不想放过。,【烹饪】【加工】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/83d5e1ea7f34a394a84668d2dbbc7863_6371722647007718879.png,material
1391,「冷鲜肉」,雪猪、「大雪猪王」掉落,稀有的鲜美肉类。据记载在数百年前已经灭绝的走豕品种，因为龙脊雪山的极端天候而被保存了下来。对于提瓦特的老饕们而言，是福音般神圣的极佳食材。,【烹饪】【加工】【交付】每日委托 中度冰寒,https://uploadstatic.mihoyo.com/ys-obc/2020/12/23/15568211/baea64ab485c2d899f21cd19afb1fdcf_7288843798583566598.png,material
733,马尾,野外采集阿桂【不卜庐药师】购买家园种植,偶然随荻草生长的紫色植物。比周围的荻草更为挺拔、饱满，如同崇高的人。,【烹饪】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/ceb15ff302ab55df5ff2094c8e44a282_2907124266664349998.png,material
762,薄荷,野外采集克罗丽丝【植物学家】购买,饱含清凉成分的植物叶子。清爽冰凉的滋味能将暑气荡涤一空。薄荷广袤分布在大陆各处，拥有旺盛的生命力。,【烹饪】【炼金】,https://uploadstatic.mihoyo.com/ys-obc/2020/07/01/80410800/37ab62431b37c54dc094fd63a02a7efb_7321596372678718878.png,material
4784,圣金虫,须弥沙漠遗迹采集,栖息在浩瀚沙海之中的顽强甲虫。甲壳上的金色纹路似乎暗示着它们与遍布沙漠的古老遗迹间存在某种渊源。,【突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/b87d580235b6f27ae6d014c7d572af65_6817804334125365067.png,material
4789,赤念果,须弥沙漠采集,在恶劣的沙漠环境中也能存活的植物所结的果子，赤红的果实在黄沙映村下显得格外动人。,【突破】,https://uploadstatic.mihoyo.com/ys-obc/2022/09/27/183046623/2a092e24fcac09f5f3b65b01c0b112db_5228872759946284822.png,material
3161,兽境王器,暂无,战胜王兽后，得到的折断犄角。在它遭到驱逐后，不应残留在此世才对。即使在兽境群狼中贵为王兽，在魔兽的系谱中也不及其兄长们的万分之一吧。「黄金」将无数兽境的群狼如同将弃置的画纸一般压缩后而意外产生的畸形魔兽，而寄寓在其犄角中的是足以号令黑色的狼群为它溶解空间的权威。,角色培养素材,https://uploadstatic.mihoyo.com/ys-obc/2021/11/23/4820086/a1730b9d1d01561b6e20db321049b90a_4570601750649999211.png,material
3392,龙嗣伪鳍,暂无,击败深海龙蜥之后，可以拾取到的一截生物组织。虽然看起来像是鲨鳍，但其实并不发挥什么作用。曾经的白夜国之民对深海龙蜥有深入的研究。它们最为不同的一点就是可以靠意志决定自身特征的去留与遗传。因为厌恶人造光源，龙蜥成年就会失去视觉上的大部分细节;同时为了战斗，它们进化出了其他元素的行为多型性。,角色培养素材,https://uploadstatic.mihoyo.com/ys-obc/2022/01/04/4820086/acf8d44d6c263417a7e2c59886f0e26a_6821102751609472822.png,material
3571,祸神之禊泪,70级以上永恒的守护者挑战奖励,从净土中取回的人偶关节，这一部分乃是「恶曜之眼」的造型。仅仅依靠凝视就可以降下灾祸与诅咒，因此把人生之不顺归咎于「祸神」似乎理所当然。但是好好想想吧，倘若意志足够强大，信念足够坚定…万劫太过久远，凶星恶曜亦能以泪涤净自身。,角色培养素材,https://uploadstatic.mihoyo.com/ys-obc/2022/02/15/4820086/93c6c4f4412ce4a4294587de74fb6082_8206180629644313814.png,material
3572,万劫之真意,70级以上永恒的守护者挑战奖励,在一切尘埃落定之后，从净土带回的小小头饰。—念则万劫尽，总有思念可以超越时间。百千万劫，「真」实之意，不知道是否传达到了。,角色培养素材,https://uploadstatic.mihoyo.com/ys-obc/2022/02/15/4820086/cc3e1c4db7481a51906ce53e3c17d194_6358354729575715626.png,material
3570,凶将之手眼,70级以上永恒的守护者挑战奖励,"从净土中取回来的人偶关节,这一部分乃是象征着「所见即所为」的手眼造型。已经化做祸神的「她」，同样可以驾驭此等手眼神通。目光所见之瞬间,便已斩出一刀。然而万劫太过久远，凶将之骸亦得春生。",角色天赋素材,https://uploadstatic.mihoyo.com/ys-obc/2022/02/15/4820086/9cb14fc38bd9bf155c603e98b5a620c3_1516706338928389119.png,material
2355,血斛,暂无,在诗文中也被称为「赤蕊」的鲜艳植物，一度在稻妻列岛绝迹，如今在战场上再度重现。传说在血腥的战场上，它们开得格外妖艳。虽然格外稀少昂贵，但由于在稻妻人心中颇为不祥，销路也不大。传言说这植物以鲜血浇灌而成，愈是血腥惨烈的战场，血斛便开得愈发盛大艳丽。稻妻人认为，战殁的灵魂将踏着血斛之花铺成的曲折道路前往彼世，归于永恒的元素循环；但对「永恒」抱持怀疑而迷惘的魂灵，将会被大地束缚，成为朱色苗圃中的另一朵妖红之花,角色突破,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/74192553/70da85c417a4c255293a4a3cf7e91cd7_6907846320103108626.png,material
4425,生长碧翡碎屑,翠翎恐蕈、无相之草掉落,暂无,角色突破素材【炼金】生长碧翡断片,https://uploadstatic.mihoyo.com/ys-obc/2022/07/21/187743934/d2b2fd9ed32f4a2a4f1f3b31888cdd1d_1229432087471324930.png,material
643,苹果,暂无,爽脆可口的酸甜果实，无论生食或是酿酒都很是美味。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2020/05/30/31153611/74f7a76c59163086fae141d90b647570_455389260067049817.png,material
660,日落果,暂无,遍布提瓦特大陆的自然恩惠，如夕阳般靓丽美好的饱满果实。有着奇异的香甜气味，能让人精神百倍。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2020/06/13/6381993/263431e5da111e3214558f6449c9cb87_5740194588254392427.png,material
3914,星蕈,暂无,"伞盖形如五角星星一般的菌类，生命力十分顽强。成熟后，伞盖中央会裂开。', '伞盖形如五角星星一般的菌类，生命力十分顽强。看上去似乎充满了活力。', '伞盖形如五角星星一般的菌类，生命力十分顽强。看上去似乎被烤焦了。",暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/04/02/75610764/7ae6dfd9880b52066ec139aef6ded47c_1841438030690326382.png,material
999999,摩拉,暂无,暂无,暂无,暂无,material
