mhy_id,name,dropping,attack,element,weakness,introduction,label,icon
4397,有翼草本真蕈,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",挥击，光球射击，俯冲轰炸,草,在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,孢子构成的拟态生物，具有强大的环境适应能力。不仅看上去像，连生活习性也模仿了鸟类。可以依靠菌类组织的翅膀飞上天空，将孢子播撒到更远的地方。在蕈兽群落中占有主导地位，显示出其拥有着更高的智能。言以蔽之的话，就是过度成长，过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/8797197/f619c2a254f827f23e9b9b13c1a69517_4945053702126238610.png
4402,浮游草蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头槌，投掷草球,草,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。曾经有学者撰文宣称它们是草飘浮灵的一种。在受到批驳后，他便改口说这是一种诗性的「修辞」。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/16/8797197/86d2c4c10b7feb932d0745a66406c500_8234528547247469329.png
4406,翠翎恐蕈,"['角色经验', '冒险阅历', '摩拉', '好感经验', '蕈王钩喙', '生长碧翡碎屑', '生长碧翡断片', '生长碧翡块', '生长碧翡', '战狂', '教官', '冒险家', '角斗士的终幕礼', '流浪大地的乐团']",啄，大公鸡三式，羽翼飞刃，羽翼双刃，羽翼连舞，燃烧-新生，不稳定孢子云，超激化-啄舞，超激化-践踏，超激化-蓄能,草,暂无,光珠承受雷元素攻击与激化反应时，会积累「活性化」状态；受到火元素攻击，「活性化」则会减少。在「活性化」状态积累满后将进入活化状态。活化状态的翠翎恐蕈会进行更加猛烈的攻击，直到力竭。不处于活化状态时，若翠翎恐蕈因为火元素陷入燃烧状态，则会变得枯焦，会向四周散播孢子，产生蕈兽以摆脱这种状态。经过漫长的岁月，演化出了独特形态的大型蕈兽。智能水平已经接近，甚至超越了真正的动物，会主动捕食猎物以获取养分。尾巴上长有漂亮的翠翎，与素论派尊崇的古代圣兽非常相似。以拟态演化的逻辑来看，想必它们曾经共同行走在大地之上吧。深居林间菌族拥簇之中的蕈兽之王。只要有雨露与肥沃的土地，蕈兽就会生长。只要存在逆境，菌类就会适应。只要存在伸展的空间，孢子就会在天地间散布。假以时日，这种如同高傲鸟兽的蕈兽还能进化成更加伟大的形态吧。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/16/8797197/9d7dffe3ef60cae760c16b033d5b31ad_7526125159099981498.png
154,冰深渊法师,"['摩拉', '地脉的旧枝', '地脉的枯叶', '地脉的新芽', '战狂', '教官', '流放者', '游医']",冰锥，落冰，冰锥环绕，护盾恢复,冰,当冰深渊法师发出奸笑时，会在角色位置延迟落下冰锥，该技能共发动3次，需时刻调整自身站位。,驾驭着极寒的冰元素进行战斗的深渊魔物。尽管染指了强大的力量，甚至能将大气中的水蒸气凝结成冰锥，本身却佝偻而孱弱一旦保护自身的护罩被打破，就只能任人鱼肉了。一定程度上能驾驭元素进行战斗的深渊魔物。破开冰深渊法师的护罩后，它会进入萎靡的状态，此刻正是输出的绝好时机，但也切勿大意，少许时间后，冰深渊法师会重新开始咏唱，并在周围召唤一大一小两圈冰锥环绕在身体周围。咏唱结束后会重新生成冰元素护罩。战斗的要领在于使用风，水，火，雷，岩元素快速破开冰元素护罩（使用火属性攻击破盾效果最佳），击中火力输出破盾后的冰深渊法师，当开始咏唱时，使用带有爆炸效果的元素反应将其打断。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/20/408757/04ddf58caec8da136ee2ad50c3064273_6019163944470452413.png
963,冰箭丘丘人,"['摩拉', '牢固的箭簇', '锐利的箭簇', '历战的箭簇', '破损的面具', '污秽的面具', '不祥的面具']",暂无,冰,暂无,提瓦特荒野中游荡的原始住民。发现了冰史莱姆的妙用，可以高效地保鲜食物。丘丘人有着活用各种史莱姆的智慧无论是将火史莱姆、冰史莱姆制成炸药桶，还是用风史莱姆制作载具...可能这就是艰难生活带来的思维方式吧。操作弩进行远程攻击的丘丘人。丘丘人的智能水平连学会弩机的操控方式都有困难，遑论生产这种需要精密加工的设备了。由此，或许可以认为，看似漫无目的地散布在大陆各处的丘丘人背后，或许有着为它们提供装备与训练的组织......攻略方式与一般的丘丘人射手没有差别，注意其配合水丘丘萨满可以轻易的冻结攻击对象，经常给疏忽大意的旅行者造成不小的困扰。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/09/408757/142e1f38d4fdb13e44497655b4257807_7832855110188529392.png
985,盗宝团·冰之药剂师,"['摩拉', '寻宝鸦印', '藏银鸦印', '攫金鸦印']",暂无,冰,使用远程攻击手段袭击旅行者，威胁程度约等于冰史莱姆···,足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织中的一员。冰之药剂师在盗宝团当中相当受欢迎，因为他们调配的冰之灵药有快速降温的作用即使是在没有冰雾花的野外，也可以制作冰镇酒类饮料。足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织。虽然主要的活动是收集宝藏，但也会出手撵走倒霉的目击者。据说创始人雷德·米勒将盗宝团定义为「互助协调组织」...?,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/f21e2cb8fa35968e0fc293b567d6cdca_973235475247613387.png
1095,急冻树,"['冒险阅历', '摩拉', '好感经验', '角色经验', '哀叙冰玉碎屑', '哀叙冰玉断片', '哀叙冰玉块', '哀叙冰玉', '极寒之核', '战狂', '流放者', '幸运儿', '祭冰礼冠', '角斗士的终幕礼', '流浪大地的乐团']",暂无,冰,暂无,会利用怒放花朵的外形欺瞒猎物的掠食性植物，形似藤蔓的茎干十分坚硬。在根部似乎生长着类似冰元素核心的某种器官，或许是战胜它的关键也说不定...急冻树的攻略解析与应对建议,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/18/8797197/f1757263befdfea04777bc2dcaed263a_5538289520115930207.png
1099,冰霜骗骗花,"['摩拉', '骗骗花蜜', '微光花蜜', '原素花蜜']",暂无,冰,野外遭遇骗骗花可以进入水中，骗骗花会跟入水中达到秒杀的效果,冰元素蓄力：骗骗花在三个冰元素之种全部消耗后，钻入地下一段时间后钻出，重新获得三个冰元素之种蓄力连续投射：骗骗花消耗一枚冰元素之种，获得冰元素护盾，并开始蓄力。需要在蓄力完成前破盾，未及时破盾骗骗花会以极高的频率释放的冰弹，此时应拉开与骗骗花的距离并保持移动来规避伤害神出鬼没的拟态植物魔物，会利用冰元素战斗。有时会隐藏在地表下，捕猎浑然不觉的猎物。如果有足够的年月、养分与环境，或许能扎根某处，长成巨大的急冻树...古灵精怪的拟态植物魔物，会用元素战斗。有时会隐藏在地表下，捕猎浑然不觉的猎物。如果有足够的年月、养分与环境，或许能扎根某处，长成巨大的、摇曳着喷吐魔力的树...,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/d83a5f9f604f2897a5f115688ecbeeb6_3425400945884329282.png
1103,愚人众先遣队·冰铳重卫士,"['摩拉', '新兵的徽记', '士官的徽记', '尉官的徽记']",暂无,冰,暂无,利用喷射冰元素的铁铳战斗的愚人众士兵，能进入某种元素增幅状态。这种状态最大的弱点，恐怕是某种能与冰发生反应的元素之一...愚人众战争机器中的士兵。配备着能在一定程度上制御元素的装备，可以利用铳形的武器喷射急冻的寒霜。虽然拥有常人不能企及的元素力量，但这种力量或许也是有其代价的吧··愚人众战争机器中的士兵。「先遣队」之名意味着生死不问，深入祖国以外的土地完成前期任务，为未来的某些行动夯实基础。不同于少数精锐的债务处理人与萤术士，先遣队的单兵实力与装备较为薄弱。为了完成任务，为了减少人员与物资的损耗，先遣队的战术更讲究团队协作。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/575f6122f225933834326c30a43d8da3_1808713725351737054.png
1365,冰丘丘萨满,"['摩拉', '异能绘卷', '封魔绘卷', '禁咒绘卷', '破损的面具', '污秽的面具', '不祥的面具']",暂无,冰,使用火元素能快速破除冰柱,嘟嘟囔囔的老年丘丘人，冰元素的呼求者。在元素掌控方面颇富天资的丘丘人，其能力往往会在年老时达到顶峰。这些萨满熟忆寒霜的低语，更精通将之用于制敌的技艺。丘丘人当中的萨满祭司。能在一定程度上求得元素的帮助。「面具的造型设计有着恫吓敌人的意味，但反而让它们看起来有些亲切。」——雅各布·马斯克,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/8348bc50284c51b0ee3d65e7282192c4_1978612948925626153.png
1366,冰盾丘丘暴徒,"['摩拉', '沉重号角', '黑铜号角', '黑晶号角', '破损的面具', '污秽的面具', '不祥的面具', '战狂', '教官', '流放者', '游医']",暂无,冰,暂无,利用冰元素构成的盾牌保护自己的丘丘暴徒。在极寒环境下，冰盾会恢复。利用火元素等能与冰盾反应的元素攻击；一鼓作气地粉碎它的防御吧！以严冰为盾的丘丘人大块头，会利用坚冰的巨盾战斗。普遍而言，体积庞大、活动频繁的生物需要消耗大量的热量来维持生存。由此，当代的艾尔·马斯克提出了「暴徒指数」，根据某地区中活动的丘丘暴徒数量在丘丘人总人口中占的比例，计算这些丘丘人食物获取的丰富、稳定性。丘丘人的部落当中，百里挑一的强壮勇士。对于丘丘人而言，最重要的事情就是吃肉和打架，让身体变得强壮。如果能成为丘丘暴徒这样又大又壮的战士，就能吃更多肉、打更多架了。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/05d6b0d10c5757cb594ef3cfbae0f3c3_3167373489253360924.png
1367,冰盾丘丘人,"['摩拉', '破损的面具', '污秽的面具', '不祥的面具']",暂无,冰,使用火元素可快速破除冰盾,提瓦特荒野中游荡的原始住民。丘丘人有着强大的环境适应性的证明。在冰元素富集的环境中，能设法利用坚冰制成盾牌保护自己。遍布大陆，有着最基础文明形态的人形魔物。如今，大部分人已经放弃了与丘丘人沟通的尝试，认为它们只是纯粹的、不通言语的魔物。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/3e8c5e4cc89b1a2cc5a64660dbb1b2fd_8932734940042650816.png
1368,冰弹丘丘人,"['摩拉', '破损的面具', '污秽的面具', '不祥的面具']",暂无,冰,可在其前摇动作时进行打断，不建议使用近战去打断。可以合理利用自身创造物来阻挡或吸引仇恨。,投掷冰史莱姆惊扰后会从地下挖出非常小的冰史莱姆抱在手上，瞄准敌人后抛出冰史莱姆，当冰史莱姆命中任何物体时都会爆炸。成群出没时需要特别当心队伍中冰弹丘丘人发起的攻击。在手中没有冰史莱姆时，对靠近的敌人也会使用挥拳攻击。提瓦特荒野中游荡的原始住民。发现了冰史莱姆的妙用，可以高效地保鲜食物。丘丘人有着活用各种史莱姆的智慧，无论是将火史莱姆、冰史莱姆制成炸药桶，还是用风史莱姆制作载具...可能这就是艰难生活带来的思维方式吧。遍布大陆，有着最基础文明形态的人形魔物。如今，大部分人已经放弃了与丘丘人沟通的尝试，认为它们只是纯粹的、不通言语的魔物。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/bffd3e4049faa33ede89b10d38723e08_6433478007110141014.png
1369,愚人众·冰萤术士,"['摩拉', '雾虚花粉', '雾虚草囊', '雾虚灯芯', '新兵的徽记', '士官的徽记', '尉官的徽记', '战狂', '教官', '流放者', '游医']",暂无,冰,要破盾先杀萤！,操控着冰萤进行战斗，由来与面具下的容貌都是谜的愚人众少女术士。没有神之眼的人类，理应是无法像她们这样自如地操控元素的;但她们却利用雾虚草操控冰萤之余，肆无忌惮地挥霍着寒冰的力量。看似漫无目的地四处游荡的她们，又领受着何种不为人知的使命呢...操控着飞萤进行战斗的愚人众少女术士。正如雾虚草的气味会令飞萤迷醉，嗜虐的术士也贪恋着戏弄对手的快感。看似漫无目的地四处游荡的她们，又领受着何种不为人知的使命呢...,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/561b859098a63ebd3fd97c682fee3123_4564428696494556285.png
1370,冰萤,['摩拉'],暂无,冰,当冰萤使用冰球攻击时，旅行者需注意冰球的轨迹，提前进行闪避。由于冰萤的攻击为冰属性攻击，旅行者需注意保持自身不要有水元素附着，以免被冻结。冰萤非常灵活，经常会脱离近战角色的攻击范围，因此建议旅行者使用法器类角色，或者具有AOE能力的角色进行攻略。能够稍微导引冰元素的小型生物。,与其他的萤族生物通称【飞萤】。尽管力量非常弱小，但也因为力量弱小，所以进化出了奇特的移动方式，以避开掠食者的攻击。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/02/06/4521515/5f535d4d7fbf97c485ad1607e47bdec8_7982508506948386439.png
1371,丘丘霜铠王,"['摩拉', '沉重号角', '黑铜号角', '黑晶号角', '破损的面具', '污秽的面具', '不祥的面具', '战狂', '教官', '流放者', '游医']",挥击，挥击重锤， 冲锋，坠击，投掷冰史莱姆，霜铠，霜铠·挥击，霜铠·挥击重锤，霜铠·砸地，霜铠·二连砸地，霜铠·冲刺，霜铠·坠击，霜铠·组合技，霜铠·投掷大型冰史莱姆,冰,暂无,雪雾中漫行的神秘[王者」。被同胞称为「Lawa」的庞大丘丘人。锻炼至极致的肉身似乎已和环境中满溢的冰元素相互融合，沉默威严有如北国的冰川。体内积聚了大量的元素，发生了变异的丘丘暴徒。更大、更壮、更凶悍。丘丘人的文明中没有神，也没有秩序。只要够强壮，打架够狠，就能成为它们的王者。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/12/02/8797197/4b861742006190542305e4d72bed4680_5977336055339937404.png
1986,无相之冰·塔勒特,"['冒险阅历', '摩拉', '好感经验', '角色经验', '哀叙冰玉碎屑', '哀叙冰玉断片', '哀叙冰玉块', '哀叙冰玉', '晶凝之华', '战狂', '流放者', '幸运儿', '祭冰之人', '角斗士的终幕礼', '流浪大地的乐团']",冰刺三重奏，冰轮圆舞曲，冰幕追踪弹，冰墙拍打，极寒突刺阵，「霜之实，怯懦追踪弹,冰,暂无,利用惰性的方壳保护自己，抓住元素核心暴露在外的时机，才能有效攻击。在危机时，会进入具有护罩保护的再生模式，恢复生命并发射「霜之实」攻击敌人。利用重击将「霜之实」击向无相之冰，可以快速打破再生模式，使其进入虚弱状态。代号「塔勒特」的高级冰元素生命。根据研究，无相元素与常规的元素生物在物质构成上有着细微的差别。而这些细微的成分差别，或许就是他们高度稳定的形态与机械般的行动方式的由来吧。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/04/28/4521515/672ba998811cf6c95826bd77e45419d7_4971396391279921582.png
3400,深海龙蜥·啮冰,"['摩拉', '脆弱的骨片', '结实的骨片', '石化的骨片', '战狂', '教官', '流放者', '游医']",吐息，甩尾，冰弹，突进,冰,建议旅行者时刻注意角色的当前能量，在角色能量充足时，龙蜥的技能攻击伤害并不高；但吐息攻击会降低角色的能量，在低能量或空能量状态下，龙蜥的攻击伤害将会变得非常可观。,生活在海渊之下的龙蜥。因为社会分工，而出现了冰元素的形态。人类的到来引发了对抗，深海龙蜥开始了进化。正如蚂蚁会因性别和分工不同，而产生不同形态。这些龙蜥比起普通深海龙蜥更加强大。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/01/04/4521515/033a0d37770eaaed93e7045af6800927_9155531751039854373.png
3614,黯色空壳·近卫,"['摩拉', '晦暗刻像', '夤夜刻像', '幽邃刻像', '战狂', '教官', '流放者', '游医']",蓄力射击，穿云箭，架盾,冰,暂无,谜样的漆黑弓手。它的攻击在命中处于护盾庇护下的角色后，会在一定时间内变换武器的形姿，展开抵御伤害的坚盾，并以生命值为代价，在此期间获得攻击力提升。黯色空壳·近卫通过这种方式获得的攻击力提升能够叠加多次。神秘的漆黑士兵。从行动来看或许只是一具空壳而已吧。但它手中的武器又更像是为了守护，而非厮杀设计的。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/02/17/8797197/3495e00f95d12ff95f629a8d5542775a_7848343840967392822.png
4391,镀金旅团·炽阳凝冰,"['摩拉', '褪色红绸', '镶边红绸', '织金红绸']",横扫，连砍，魔·全范围横扫，魔·全范围横扫，魔·回旋双刃，魔·切割回旋,冰,暂无,来自沙漠的松散佣兵团体中的灵敏战士。在承受一定伤害后，会解放封印在武器中的厄灵，进入魔化状态，大幅提升战斗能力。魔化状态结束后会陷入一定时间的虚弱状态。来自黄金一般的沙漠，是松散佣兵团体中的一员。为了报酬，愿意为任何人效力。对职责与任务之外的一切事宜漠不关心的职业佣兵。将完成委托作为唯一的行动纲领，在佣兵市场上的要价也是最高的。使用的武器中封印着残破的厄灵，会在危急时苏醒。只有战败者的哀嚎才能平息其忿怒——不论败者是武器的主人，抑或是敌人。来自黄金一般的沙漠的松散佣兵团体。为了报酬，愿意为任何人效力。「镀金旅团」是沙之民以外的人对他们的统称，其中有着诸如「法罗赫之子」这样的佣兵团体，也有「塔尼特」这样的部族。作为没有神的民族，多数的「镀金旅团」成员只会为了生计与雇主施展沙漠遗民的武艺。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/8797197/84116128e6000fe181afc10f8e05f115_182272505565548306.png
4396,有翼冰本真蕈,"['摩拉', '蕈兽孢子', '荧光孢粉 ', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",翅膀攻击，螺旋冲锋，俯冲轰烈撞,冰,在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,孢子构成的拟态生物，具有强大的环境适应能力。不仅看上去像，连生活习性也模仿了鸟类飞舞的时候会散落出轻盈的冰花，这些冰晶的晶核其实也是孢子。在蕈兽群落中占有主导地位，显示出其拥有着更高的智能。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/8797197/6823744637ffaeb224feb38753acd07b_7536174875410428302.png
4403,旋转冰蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头槌，蕈兽流·蕈步,冰,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。经过冰镇之后的蕈兽也不会变得更好吃，不过倒也因此有着消暑的功效。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/16/8797197/df9fa6d34266e7e2afe5437a0f2edbac_2156728720610227963.png
